row_id,lexeme_id,concept_id,sense_id,variant_group_id,surface_form,canonical_concept,swahili_gloss,english_gloss,category,sheng_text,swahili_text,english_text,code_switch_level,review_class,source_name,source_type,generation_method,permission_basis,training_use_allowed,commercial_use_allowed,review_status,confidence,native_rating_1_to_5,theology_rating_1_to_5,native_correction_sheng,native_correction_swahili,native_correction_english,reviewer_notes,approved
T026658,L00188,C0103,S00188,V0082,sin,sin,dhambi,sin,religion,maze Esther alisema 'sin' kwa convo ya faith leo pale campo.,Esther alitumia 'sin' kumaanisha dhambi katika mazungumzo ya imani leo pale chuoni.,Esther used 'sin' to mean sin in a faith conversation today at campus.,high,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T024131,L00023,C0016,S00023,V0011,matha,mother,mama,mother / mum,family,maze Naliaka ametumia 'matha' kwa story ya campo leo.,Naliaka ametumia 'matha' kumaanisha mama katika mazungumzo ya chuoni leo.,Naliaka used 'matha' to mean mother  in a conversation at campus today.,high,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T030223,L00156,C0086,S00156,V0065,noma,problem/trouble,tatizo,problem / trouble,conversation,maze Musa ametumia 'noma' kwa story ya job leo.,Musa ametumia 'noma' kumaanisha tatizo katika mazungumzo ya kazini leo.,Musa used 'noma' to mean problem  in a conversation at work today.,low,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T008473,L00041,C0021,S00041,V0014,msee,person/guy,mtu/jamaa,person / guy,people,maze Ruth ametumia 'msee' kwa story ya tao leo.,Ruth ametumia 'msee' kumaanisha mtu katika mazungumzo ya mjini leo.,Ruth used 'msee' to mean person  in a conversation at town today.,high,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T033786,L00176,C0098,S00176,V0077,sala,prayer,sala/maombi,prayer,religion,maze Amani alisema 'sala' kwa convo ya faith leo pale church.,Amani alitumia 'sala' kumaanisha sala katika mazungumzo ya imani leo pale kanisani.,Amani used 'sala' to mean prayer in a faith conversation today at church.,medium,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T063444,L00254,C0135,S00254,V0114,priest,priest,kuhani,priest,religion,maze Esther alisema 'priest' kwa convo ya faith leo pale stage.,Esther alitumia 'priest' kumaanisha kuhani katika mazungumzo ya imani leo pale stendi.,Esther used 'priest' to mean priest in a faith conversation today at the stage.,high,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T056021,L00132,C0078,S00132,V0057,bamba,enjoy/impress,furahisha,enjoy / impress,actions,maze Wanjiku ametumia 'bamba' kwa story ya CBD leo.,Wanjiku ametumia 'bamba' kumaanisha furahisha katika mazungumzo ya CBD leo.,Wanjiku used 'bamba' to mean enjoy  in a conversation at the CBD today.,high,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T023733,L00323,C0169,S00323,V0148,haki,righteousness,haki,righteousness,religion,maze Kendi alisema 'haki' kwa convo ya faith leo pale campo.,Kendi alitumia 'haki' kumaanisha haki katika mazungumzo ya imani leo pale chuoni.,Kendi used 'haki' to mean righteousness in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T039968,L00238,C0127,S00238,V0106,angel,angel,malaika,angel,religion,maze Amani alisema 'angel' kwa convo ya faith leo pale base.,Amani alitumia 'angel' kumaanisha malaika katika mazungumzo ya imani leo pale mahali.,Amani used 'angel' to mean angel in a faith conversation today at the spot.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T021574,L00204,C0111,S00204,V0090,Jesus,Jesus,Yesu,Jesus,religion,maze Amani alisema 'Jesus' kwa convo ya faith leo pale campo.,Amani alitumia 'Jesus' kumaanisha Yesu katika mazungumzo ya imani leo pale chuoni.,Amani used 'Jesus' to mean Jesus in a faith conversation today at campus.,medium,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T058412,L00322,C0168,S00322,V0147,righteous,righteous,mwenye haki,righteous,religion,maze Amani alisema 'righteous' kwa convo ya faith leo pale stage.,Amani alitumia 'righteous' kumaanisha mwenye haki katika mazungumzo ya imani leo pale stendi.,Amani used 'righteous' to mean righteous in a faith conversation today at the stage.,medium,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T010422,L00272,C0144,S00272,V0123,maisha,life,uzima/maisha,life,religion,maze Faith alisema 'maisha' kwa convo ya faith leo pale mtaa.,Faith alitumia 'maisha' kumaanisha uzima katika mazungumzo ya imani leo pale mtaani.,Faith used 'maisha' to mean life in a faith conversation today at the neighborhood.,high,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T073615,L00225,C0121,S00225,V0100,worship,worship,abudu/ibada,worship,religion,maze Pato alisema 'worship' kwa convo ya faith leo pale Embakasi.,Pato alitumia 'worship' kumaanisha abudu katika mazungumzo ya imani leo pale Embakasi.,Pato used 'worship' to mean worship in a faith conversation today at Embakasi.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T029765,L00235,C0126,S00235,V0105,jehanamu,hell,jehanamu,hell,religion,maze Kendi alisema 'jehanamu' kwa convo ya faith leo pale job.,Kendi alitumia 'jehanamu' kumaanisha jehanamu katika mazungumzo ya imani leo pale kazini.,Kendi used 'jehanamu' to mean hell in a faith conversation today at work.,medium,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T015642,L00016,C0012,S00016,V0007,guba,house/home,nyumba,house / home,places,maze Brian ametumia 'guba' kwa story ya keja leo.,Brian ametumia 'guba' kumaanisha nyumba katika mazungumzo ya nyumbani leo.,Brian used 'guba' to mean house  in a conversation at home today.,light,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T044404,L00057,C0035,S00057,V0023,bro,brother/bro,kaka,brother / bro,family,maze Kevin ametumia 'bro' kwa story ya base leo.,Kevin ametumia 'bro' kumaanisha kaka katika mazungumzo ya mahali leo.,Kevin used 'bro' to mean brother  in a conversation at the spot today.,medium,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T091553,L00125,C0071,S00125,V0050,sos,rich person,tajiri,rich person,people,maze Naliaka ametumia 'sos' kwa story ya Thika leo.,Naliaka ametumia 'sos' kumaanisha tajiri katika mazungumzo ya Thika leo.,Naliaka used 'sos' to mean rich person in a conversation at Thika today.,light,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T074608,L00198,C0108,S00198,V0087,salvation,salvation,wokovu,salvation,religion,maze Yusuf alisema 'salvation' kwa convo ya faith leo pale Embakasi.,Yusuf alitumia 'salvation' kumaanisha wokovu katika mazungumzo ya imani leo pale Embakasi.,Yusuf used 'salvation' to mean salvation in a faith conversation today at Embakasi.,medium,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T017599,L00309,C0162,S00309,V0141,jirani,neighbor,jirani,neighbor,religion,maze Kendi alisema 'jirani' kwa convo ya faith leo pale keja.,Kendi alitumia 'jirani' kumaanisha jirani katika mazungumzo ya imani leo pale nyumbani.,Kendi used 'jirani' to mean neighbor in a faith conversation today at home.,medium,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T020534,L00184,C0101,S00184,V0080,grace,grace,neema,grace,religion,maze Esther alisema 'grace' kwa convo ya faith leo pale keja.,Esther alitumia 'grace' kumaanisha neema katika mazungumzo ya imani leo pale nyumbani.,Esther used 'grace' to mean grace in a faith conversation today at home.,light,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T085491,L00022,C0016,S00022,V0011,mathee,mother,mama,mother / mum,family,maze Oti ametumia 'mathee' kwa story ya Ronga leo.,Oti ametumia 'mathee' kumaanisha mama katika mazungumzo ya Rongai leo.,Oti used 'mathee' to mean mother  in a conversation at Rongai today.,low,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T094902,L00092,C0047,S00092,V0035,dere,driver,dereva,driver,transport,maze Amani ametumia 'dere' kwa story ya Naks leo.,Amani ametumia 'dere' kumaanisha dereva katika mazungumzo ya Nakuru leo.,Amani used 'dere' to mean driver in a conversation at Nakuru today.,medium,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
T013429,L00219,C0119,S00219,V0098,injili,gospel,injili,gospel,religion,maze Yusuf alisema 'injili' kwa convo ya faith leo pale mtaa.,Yusuf alitumia 'injili' kumaanisha injili katika mazungumzo ya imani leo pale mtaani.,Yusuf used 'injili' to mean gospel in a faith conversation today at the neighborhood.,medium,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T035925,L00275,C0145,S00275,V0124,death,death,kifo,death,religion,maze Kendi alisema 'death' kwa convo ya faith leo pale church.,Kendi alitumia 'death' kumaanisha kifo katika mazungumzo ya imani leo pale kanisani.,Kendi used 'death' to mean death in a faith conversation today at church.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T018556,L00246,C0131,S00246,V0110,prophet,prophet,nabii,prophet,religion,maze Pato alisema 'prophet' kwa convo ya faith leo pale keja.,Pato alitumia 'prophet' kumaanisha nabii katika mazungumzo ya imani leo pale nyumbani.,Pato used 'prophet' to mean prophet in a faith conversation today at home.,high,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T059342,L00232,C0124,S00232,V0103,blessing,blessing,baraka,blessing,religion,maze Faith alisema 'blessing' kwa convo ya faith leo pale stage.,Faith alitumia 'blessing' kumaanisha baraka katika mazungumzo ya imani leo pale stendi.,Faith used 'blessing' to mean blessing in a faith conversation today at the stage.,high,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T003920,L00214,C0116,S00214,V0095,church,church,kanisa,church,religion,Lulu anauliza maana ya 'church' kwa Bible study ya leo.,Lulu anauliza maana ya 'church' katika somo la Biblia la leo.,Lulu is asking what 'church' means in the Bible study today.,high,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T031878,L00308,C0161,S00308,V0140,love,love,upendo,love,religion,maze Yusuf alisema 'love' kwa convo ya faith leo pale job.,Yusuf alitumia 'love' kumaanisha upendo katika mazungumzo ya imani leo pale kazini.,Yusuf used 'love' to mean love in a faith conversation today at work.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T091981,L00231,C0124,S00231,V0103,baraka,blessing,baraka,blessing,religion,maze Pato alisema 'baraka' kwa convo ya faith leo pale Thika.,Pato alitumia 'baraka' kumaanisha baraka katika mazungumzo ya imani leo pale Thika.,Pato used 'baraka' to mean blessing in a faith conversation today at Thika.,high,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50,,,,,,,
T050552,L00085,C0045,S00085,V0033,jav,matatu,matatu,matatu / public minibus,transport,maze Kevin ametumia 'jav' kwa story ya estate leo.,Kevin ametumia 'jav' kumaanisha matatu katika mazungumzo ya estate leo.,Kevin used 'jav' to mean matatu  in a conversation at the estate today.,low,native,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_review,0.50,,,,,,,
