row_id,lexeme_id,concept_id,sense_id,variant_group_id,surface_form,canonical_concept,swahili_gloss,english_gloss,category,sheng_text,swahili_text,english_text,code_switch_level,review_class,source_name,source_type,generation_method,permission_basis,training_use_allowed,commercial_use_allowed,review_status,confidence
T023616,L00206,C0112,S00206,V0091,Christ,Christ,Kristo,Christ,religion,maze Kendi alisema 'Christ' kwa convo ya faith leo pale campo.,Kendi alitumia 'Christ' kumaanisha Kristo katika mazungumzo ya imani leo pale chuoni.,Kendi used 'Christ' to mean Christ in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023617,L00207,C0113,S00207,V0092,Masihi,Messiah,Masihi,Messiah,religion,maze Kendi alisema 'Masihi' kwa convo ya faith leo pale campo.,Kendi alitumia 'Masihi' kumaanisha Masihi katika mazungumzo ya imani leo pale chuoni.,Kendi used 'Masihi' to mean Messiah in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023618,L00208,C0113,S00208,V0092,Messiah,Messiah,Masihi,Messiah,religion,maze Kendi alisema 'Messiah' kwa convo ya faith leo pale campo.,Kendi alitumia 'Messiah' kumaanisha Masihi katika mazungumzo ya imani leo pale chuoni.,Kendi used 'Messiah' to mean Messiah in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023619,L00209,C0114,S00209,V0093,Roho Mtakatifu,Holy Spirit,Roho Mtakatifu,Holy Spirit,religion,maze Kendi alisema 'Roho Mtakatifu' kwa convo ya faith leo pale campo.,Kendi alitumia 'Roho Mtakatifu' kumaanisha Roho Mtakatifu katika mazungumzo ya imani leo pale chuoni.,Kendi used 'Roho Mtakatifu' to mean Holy Spirit in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023620,L00210,C0114,S00210,V0093,Holy Spirit,Holy Spirit,Roho Mtakatifu,Holy Spirit,religion,maze Kendi alisema 'Holy Spirit' kwa convo ya faith leo pale campo.,Kendi alitumia 'Holy Spirit' kumaanisha Roho Mtakatifu katika mazungumzo ya imani leo pale chuoni.,Kendi used 'Holy Spirit' to mean Holy Spirit in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023621,L00211,C0115,S00211,V0094,roho,Spirit,roho,spirit,religion,maze Kendi alisema 'roho' kwa convo ya faith leo pale campo.,Kendi alitumia 'roho' kumaanisha roho katika mazungumzo ya imani leo pale chuoni.,Kendi used 'roho' to mean spirit in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023622,L00212,C0115,S00212,V0094,spirit,Spirit,roho,spirit,religion,maze Kendi alisema 'spirit' kwa convo ya faith leo pale campo.,Kendi alitumia 'spirit' kumaanisha roho katika mazungumzo ya imani leo pale chuoni.,Kendi used 'spirit' to mean spirit in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023623,L00213,C0116,S00213,V0095,kanisa,church,kanisa,church,religion,maze Kendi alisema 'kanisa' kwa convo ya faith leo pale campo.,Kendi alitumia 'kanisa' kumaanisha kanisa katika mazungumzo ya imani leo pale chuoni.,Kendi used 'kanisa' to mean church in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023624,L00214,C0116,S00214,V0095,church,church,kanisa,church,religion,maze Kendi alisema 'church' kwa convo ya faith leo pale campo.,Kendi alitumia 'church' kumaanisha kanisa katika mazungumzo ya imani leo pale chuoni.,Kendi used 'church' to mean church in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023625,L00215,C0117,S00215,V0096,Biblia,Bible,Biblia,Bible,religion,maze Kendi alisema 'Biblia' kwa convo ya faith leo pale campo.,Kendi alitumia 'Biblia' kumaanisha Biblia katika mazungumzo ya imani leo pale chuoni.,Kendi used 'Biblia' to mean Bible in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023626,L00216,C0117,S00216,V0096,Bible,Bible,Biblia,Bible,religion,maze Kendi alisema 'Bible' kwa convo ya faith leo pale campo.,Kendi alitumia 'Bible' kumaanisha Biblia katika mazungumzo ya imani leo pale chuoni.,Kendi used 'Bible' to mean Bible in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023627,L00217,C0118,S00217,V0097,Maandiko,Scripture,Maandiko,Scripture,religion,maze Kendi alisema 'Maandiko' kwa convo ya faith leo pale campo.,Kendi alitumia 'Maandiko' kumaanisha Maandiko katika mazungumzo ya imani leo pale chuoni.,Kendi used 'Maandiko' to mean Scripture in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023628,L00218,C0118,S00218,V0097,Scripture,Scripture,Maandiko,Scripture,religion,maze Kendi alisema 'Scripture' kwa convo ya faith leo pale campo.,Kendi alitumia 'Scripture' kumaanisha Maandiko katika mazungumzo ya imani leo pale chuoni.,Kendi used 'Scripture' to mean Scripture in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023629,L00219,C0119,S00219,V0098,injili,gospel,injili,gospel,religion,maze Kendi alisema 'injili' kwa convo ya faith leo pale campo.,Kendi alitumia 'injili' kumaanisha injili katika mazungumzo ya imani leo pale chuoni.,Kendi used 'injili' to mean gospel in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023630,L00220,C0119,S00220,V0098,gospel,gospel,injili,gospel,religion,maze Kendi alisema 'gospel' kwa convo ya faith leo pale campo.,Kendi alitumia 'gospel' kumaanisha injili katika mazungumzo ya imani leo pale chuoni.,Kendi used 'gospel' to mean gospel in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023631,L00221,C0120,S00221,V0099,habari njema,good news,habari njema,good news,religion,maze Kendi alisema 'habari njema' kwa convo ya faith leo pale campo.,Kendi alitumia 'habari njema' kumaanisha habari njema katika mazungumzo ya imani leo pale chuoni.,Kendi used 'habari njema' to mean good news in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023632,L00222,C0120,S00222,V0099,good news,good news,habari njema,good news,religion,maze Kendi alisema 'good news' kwa convo ya faith leo pale campo.,Kendi alitumia 'good news' kumaanisha habari njema katika mazungumzo ya imani leo pale chuoni.,Kendi used 'good news' to mean good news in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023633,L00223,C0121,S00223,V0100,abudu,worship,abudu/ibada,worship,religion,maze Kendi alisema 'abudu' kwa convo ya faith leo pale campo.,Kendi alitumia 'abudu' kumaanisha abudu katika mazungumzo ya imani leo pale chuoni.,Kendi used 'abudu' to mean worship in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023634,L00224,C0121,S00224,V0100,ibada,worship,abudu/ibada,worship,religion,maze Kendi alisema 'ibada' kwa convo ya faith leo pale campo.,Kendi alitumia 'ibada' kumaanisha abudu katika mazungumzo ya imani leo pale chuoni.,Kendi used 'ibada' to mean worship in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023635,L00225,C0121,S00225,V0100,worship,worship,abudu/ibada,worship,religion,maze Kendi alisema 'worship' kwa convo ya faith leo pale campo.,Kendi alitumia 'worship' kumaanisha abudu katika mazungumzo ya imani leo pale chuoni.,Kendi used 'worship' to mean worship in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023636,L00226,C0122,S00226,V0101,sifu,praise,sifu/sifa,praise,religion,maze Kendi alisema 'sifu' kwa convo ya faith leo pale campo.,Kendi alitumia 'sifu' kumaanisha sifu katika mazungumzo ya imani leo pale chuoni.,Kendi used 'sifu' to mean praise in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023637,L00227,C0122,S00227,V0101,sifa,praise,sifu/sifa,praise,religion,maze Kendi alisema 'sifa' kwa convo ya faith leo pale campo.,Kendi alitumia 'sifa' kumaanisha sifu katika mazungumzo ya imani leo pale chuoni.,Kendi used 'sifa' to mean praise in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023638,L00228,C0122,S00228,V0101,praise,praise,sifu/sifa,praise,religion,maze Kendi alisema 'praise' kwa convo ya faith leo pale campo.,Kendi alitumia 'praise' kumaanisha sifu katika mazungumzo ya imani leo pale chuoni.,Kendi used 'praise' to mean praise in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023639,L00229,C0123,S00229,V0102,bariki,bless,bariki,bless,religion,maze Kendi alisema 'bariki' kwa convo ya faith leo pale campo.,Kendi alitumia 'bariki' kumaanisha bariki katika mazungumzo ya imani leo pale chuoni.,Kendi used 'bariki' to mean bless in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023640,L00230,C0123,S00230,V0102,bless,bless,bariki,bless,religion,maze Kendi alisema 'bless' kwa convo ya faith leo pale campo.,Kendi alitumia 'bless' kumaanisha bariki katika mazungumzo ya imani leo pale chuoni.,Kendi used 'bless' to mean bless in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023641,L00231,C0124,S00231,V0103,baraka,blessing,baraka,blessing,religion,maze Kendi alisema 'baraka' kwa convo ya faith leo pale campo.,Kendi alitumia 'baraka' kumaanisha baraka katika mazungumzo ya imani leo pale chuoni.,Kendi used 'baraka' to mean blessing in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023642,L00232,C0124,S00232,V0103,blessing,blessing,baraka,blessing,religion,maze Kendi alisema 'blessing' kwa convo ya faith leo pale campo.,Kendi alitumia 'blessing' kumaanisha baraka katika mazungumzo ya imani leo pale chuoni.,Kendi used 'blessing' to mean blessing in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
T023643,L00233,C0125,S00233,V0104,mbingu,heaven,mbingu,heaven,religion,maze Kendi alisema 'mbingu' kwa convo ya faith leo pale campo.,Kendi alitumia 'mbingu' kumaanisha mbingu katika mazungumzo ya imani leo pale chuoni.,Kendi used 'mbingu' to mean heaven in a faith conversation today at campus.,low,native_and_theological,Sheng AI synthetic corpus v2,synthetic,controlled_context_augmentation,original_synthetic_sentence,yes_after_required_review,yes_after_required_review,synthetic_needs_native_and_theological_review,0.50
